Date,Close_BTC-USD,Close_ETH-USD,Close_LTC-USD,High_BTC-USD,High_ETH-USD,High_LTC-USD,Low_BTC-USD,Low_ETH-USD,Low_LTC-USD,Open_BTC-USD,Open_ETH-USD,Open_LTC-USD,Volume_BTC-USD,Volume_ETH-USD,Volume_LTC-USD
2016-11-13,702.031005859375,,3.878000020980835,705.2570190429688,,3.9100399017333984,687.3150024414062,,3.691940069198608,705.1959838867188,,3.766180038452149,80318096,,3344370
2016-11-14,705.02099609375,,3.8761699199676514,706.2839965820312,,3.893290042877197,699.8079833984375,,3.857990026473999,701.9970092773438,,3.878890037536621,62993000,,2525810
2016-11-15,711.6190185546875,,3.893589973449707,715.718017578125,,3.957279920578003,705.260009765625,,3.864160060882568,705.7940063476562,,3.888829946517944,72038496,,3032290
2016-11-16,744.197998046875,,4.019480228424072,747.614990234375,,4.030320167541504,709.0390014648438,,3.896290063858032,711.1669921875,,3.900460004806519,141294000,,4232760
2016-11-17,740.9769897460938,,3.943190097808838,755.64501953125,,4.072869777679443,739.510986328125,,3.93789005279541,744.8759765625,,4.055570125579834,108579000,,3120160
2016-11-18,751.5850219726562,,3.961319923400879,752.8820190429688,,4.002999782562256,736.8900146484375,,3.943919897079468,740.7050170898438,,3.958620071411133,87363104,,2650960
2016-11-19,751.6160278320312,,3.953799962997437,756.2369995117188,,3.980910062789917,744.4669799804688,,3.940619945526123,751.8330078125,,3.977370023727417,110608000,,2048720
2016-11-20,731.0260009765625,,3.921940088272095,755.47998046875,,3.972879886627197,717.9439697265625,,3.901240110397339,751.8790283203125,,3.9657399654388423,154116000,,2680300
2016-11-21,739.2479858398438,,3.9448800086975098,741.7219848632812,,3.957740068435669,730.510009765625,,3.917779922485352,731.2650146484375,,3.932120084762573,60802400,,1999840
2016-11-22,751.3469848632812,,3.947309970855713,753.8699951171875,,3.972630023956299,736.5269775390625,,3.914489984512329,739.6430053710938,,3.952199935913086,129906000,,2347880
2016-11-23,744.593994140625,,3.9253199100494394,752.25,,3.970659971237183,738.9240112304688,,3.916209936141968,751.7410278320312,,3.968869924545288,76543800,,2184200
2016-11-24,740.2890014648438,,3.907690048217773,746.8319702148438,,3.9468700885772714,733.489990234375,,3.892319917678833,744.6199951171875,,3.932110071182251,85919296,,2089790
2016-11-25,741.6489868164062,,3.915420055389404,741.6489868164062,,3.9212300777435294,734.5910034179688,,3.893120050430298,740.4420166015625,,3.912909984588623,67807600,,2211790
2016-11-26,735.3820190429688,,3.89451003074646,742.2139892578125,,3.928499937057495,729.625,,3.879189968109131,741.510986328125,,3.920609951019287,54962700,,1782340
2016-11-27,732.0349731445312,,3.882930040359497,739.0180053710938,,3.921600103378296,731.0850219726562,,3.878890037536621,735.43701171875,,3.9079198837280273,52601800,,1631940
2016-11-28,735.81298828125,,3.88454008102417,738.0059814453125,,3.912480115890503,732.4840087890625,,3.877729892730713,732.4840087890625,,3.897739887237549,61888600,,1726410
2016-11-29,735.60400390625,,3.8745501041412354,737.4710083007812,,3.90081000328064,734.5590209960938,,3.868849992752075,736.3289794921875,,3.892509937286377,68511104,,2436960
2016-11-30,745.6909790039062,,3.893790006637573,747.9290161132812,,3.9184999465942383,736.2650146484375,,3.882349967956543,736.2839965820312,,3.887809991836548,84070800,,1857280
2016-12-01,756.7739868164062,,3.909080028533936,758.2750244140625,,3.9185500144958496,746.0460205078125,,3.8949499130249023,746.0460205078125,,3.909450054168701,80461904,,1985600
2016-12-02,777.9439697265625,,3.9464399814605713,781.2960205078125,,3.961329936981201,757.5449829101562,,3.916729927062988,757.5449829101562,,3.919219970703125,127605000,,2559070
2016-12-03,771.155029296875,,3.924000024795532,778.2479858398438,,3.954869985580444,764.8560180664062,,3.9136900901794434,778.2479858398438,,3.949599981307984,69547296,,1805780
2016-12-04,773.8720092773438,,3.8996100425720215,773.8720092773438,,3.945120096206665,768.1610107421875,,3.896470069885254,771.6380004882812,,3.932359933853149,60557900,,1908090
2016-12-05,758.7000122070312,,3.5285799503326416,773.468017578125,,3.922650098800659,751.7130126953125,,3.327810049057007,773.3939819335938,,3.8844399452209473,106363000,,11106200
2016-12-06,764.2239990234375,,3.535409927368164,765.6220092773438,,3.5577199459075928,758.719970703125,,3.488879919052124,758.719970703125,,3.4890499114990234,116218000,,3007340
2016-12-07,768.1320190429688,,3.615950107574463,771.5430297851562,,3.6307098865509033,759.75,,3.5138099193573,764.2109985351562,,3.5410799980163574,96426096,,2537240
2016-12-08,770.8099975585938,,3.6910998821258554,774.697998046875,,3.732069969177246,765.9459838867188,,3.602780103683472,768.0759887695312,,3.602780103683472,80111904,,2683090
2016-12-09,772.7940063476562,,3.6914799213409424,774.5280151367188,,3.713799953460693,769.6489868164062,,3.681770086288452,769.9439697265625,,3.6910901069641113,68705296,,1758140
2016-12-10,774.6500244140625,,3.680269956588745,777.0919799804688,,3.702749967575073,772.9099731445312,,3.639189958572388,773.0230102539062,,3.694890022277832,53843100,,2093810
2016-12-11,769.7310180664062,,3.6379599571228023,774.7979736328125,,3.688380002975464,765.4119873046875,,3.632050037384033,774.7520141601562,,3.687969923019409,57313400,,1948170
2016-12-12,780.0869750976562,,3.662309885025024,781.9219970703125,,3.66729998588562,770.0399780273438,,3.6156198978424072,770.0399780273438,,3.6407299041748047,76571000,,2465660
2016-12-13,780.5560302734375,,3.650279998779297,788.4600219726562,,3.7049601078033447,777.9619750976562,,3.648560047149658,780.64697265625,,3.6654999256134033,81645600,,1962750
2016-12-14,781.4810180664062,,3.61956000328064,782.0339965820312,,3.657259941101074,776.8389892578125,,3.5866899490356445,780.0050048828125,,3.657259941101074,75979000,,2618560
2016-12-15,778.0880126953125,,3.624469995498657,781.4349975585938,,3.654540061950684,777.802001953125,,3.59594988822937,780.0700073242188,,3.6128900051116943,81580096,,2679340
2016-12-16,784.906982421875,,3.6281800270080566,785.031982421875,,3.6503400802612314,778.9630126953125,,3.6144399642944336,778.9630126953125,,3.627150058746338,83608200,,1625780
2016-12-17,790.8289794921875,,3.697499990463257,792.5089721679688,,3.705889940261841,784.864013671875,,3.606519937515259,785.166015625,,3.629869937896729,78989800,,2559210
2016-12-18,790.530029296875,,3.676949977874756,794.7369995117188,,3.712519884109497,788.0260009765625,,3.6648099422454834,791.0079956054688,,3.703890085220337,60524400,,1951490
2016-12-19,792.7139892578125,,3.662620067596436,793.6110229492188,,3.6797900199890137,790.3200073242188,,3.647340059280396,790.6920166015625,,3.677210092544556,74886400,,2274070
2016-12-20,800.8759765625,,3.661060094833374,801.3369750976562,,3.662139892578125,791.4970092773438,,3.643019914627075,792.2470092773438,,3.6598598957061768,99629296,,2335510
2016-12-21,834.281005859375,,3.6534500122070312,834.281005859375,,3.6947100162506095,799.405029296875,,3.646440029144287,800.6439819335938,,3.664520025253296,155576000,,2913250
2016-12-22,864.5399780273438,,3.711679935455322,875.781982421875,,3.745699882507324,834.1489868164062,,3.657160043716431,834.1799926757812,,3.665610074996948,200027008,,3657740
2016-12-23,921.9840087890624,,4.655330181121826,925.1170043945312,,4.655330181121826,864.677001953125,,3.709630012512207,864.8880004882812,,3.715859889984131,275564000,,15539100
2016-12-24,898.822021484375,,4.551539897918701,923.47900390625,,4.77200984954834,886.3350219726562,,4.416309833526611,922.1799926757812,,4.646490097045898,137727008,,19773600
2016-12-25,896.1829833984375,,4.347219944000244,899.6519775390625,,4.568009853363037,862.4240112304688,,4.221749782562256,899.6519775390625,,4.555449962615967,143664992,,11363100
2016-12-26,907.6099853515624,,4.355480194091797,913.1840209960938,,4.473529815673828,896.8980102539062,,4.277160167694092,896.905029296875,,4.346539974212647,123771000,,7603100
2016-12-27,933.197998046875,,4.469399929046631,940.0479736328124,,4.575960159301758,904.2550048828124,,4.327779769897461,908.35400390625,,4.368569850921631,167308000,,9294450
2016-12-28,975.9210205078124,,4.57135009765625,975.9210205078124,,4.666659832000732,934.8309936523438,,4.487569808959961,934.8309936523438,,4.487569808959961,236630000,,10319300
2016-12-29,973.4970092773438,,4.555480003356934,979.39697265625,,4.628359794616699,954.5029907226562,,4.509210109710693,975.125,,4.578859806060791,199320000,,9352850
2016-12-30,961.2379760742188,,4.390520095825195,972.5349731445312,,4.564839839935303,934.8330078125,,4.287370204925537,972.5349731445312,,4.562489986419678,187474000,,11912800
2016-12-31,963.7429809570312,,4.325290203094482,963.7429809570312,,4.4037699699401855,947.2360229492188,,4.286930084228516,960.6270141601562,,4.392330169677734,99135104,,9210720
2017-01-01,998.3250122070312,,4.511590003967285,1003.0800170898438,,4.521530151367188,958.698974609375,,4.328710079193115,963.6580200195312,,4.32912015914917,147775008,,11337500
2017-01-02,1021.75,,4.648940086364746,1031.3900146484375,,4.737659931182861,996.7020263671876,,4.4846601486206055,998.6170043945312,,4.520450115203857,222184992,,14595300
2017-01-03,1043.8399658203125,,4.626200199127197,1044.0799560546875,,4.731840133666992,1021.5999755859376,,4.5648698806762695,1021.5999755859376,,4.655879974365234,185168000,,10055700
2017-01-04,1154.72998046875,,4.837850093841553,1159.4200439453125,,4.837850093841553,1044.4000244140625,,4.633749961853027,1044.4000244140625,,4.633749961853027,344945984,,13762400
2017-01-05,1013.3800048828124,,4.292719841003418,1191.0999755859375,,4.945859909057617,910.4169921875,,4.226870059967041,1156.72998046875,,4.914370059967041,510199008,,19196000
2017-01-06,902.2009887695312,,3.861259937286377,1046.81005859375,,4.351650238037109,883.9439697265625,,3.841350078582764,1014.239990234375,,4.3024001121521,351876000,,11063700
2017-01-07,908.5850219726562,,3.955879926681519,908.5850219726562,,3.955879926681519,823.5560302734375,,3.613590002059937,903.4869995117188,,3.8633899688720703,279550016,,14628400
2017-01-08,911.198974609375,,3.994580030441284,942.7239990234376,,4.015570163726807,887.2490234375,,3.897030115127564,908.1749877929688,,3.959120035171509,158715008,,11728600
2017-01-09,902.8280029296876,,4.301959991455078,913.6859741210938,,4.359389781951904,879.8070068359375,,3.929699897766113,913.2440185546876,,3.996979951858521,141876992,,11165200
2017-01-10,907.6790161132812,,4.591509819030762,914.8729858398438,,4.682449817657471,901.0599975585938,,4.291120052337647,902.4400024414062,,4.300920009613037,115808000,,15157900
2017-01-11,777.7570190429688,,3.846790075302124,919.447998046875,,4.63621997833252,762.7650146484375,,3.79626989364624,908.114990234375,,4.597159862518311,310928992,,21863300
2017-01-12,804.833984375,,3.962800025939941,826.2459716796875,,4.02131986618042,755.7559814453125,,3.780280113220215,775.177978515625,,3.836709976196289,222326000,,13690900
2017-01-13,823.9840087890625,,3.890870094299317,829.0009765625,,3.9601099491119385,780.0029907226562,,3.80135989189148,803.7369995117188,,3.948479890823364,168968000,,7720620
2017-01-14,818.4119873046875,,3.9005300998687744,835.0850219726562,,3.946039915084839,812.4559936523438,,3.871860027313232,825.1420288085938,,3.892580032348633,93063296,,3999180
2017-01-15,821.7979736328125,,3.925839900970459,823.3070068359375,,3.9519600868225098,812.8709716796875,,3.876199960708618,818.1420288085938,,3.888780117034912,71013600,,9341360
2017-01-16,831.5339965820312,,3.9025399684906006,834.530029296875,,3.95740008354187,820.27099609375,,3.873300075531006,821.7830200195312,,3.9220399856567374,82755200,,8159260
2017-01-17,907.93798828125,,3.9390499591827393,910.5609741210938,,3.945319890975952,830.7960205078125,,3.851619958877564,830.9459838867188,,3.9056999683380127,155095008,,4816480
2017-01-18,886.6179809570312,,3.838200092315674,917.4990234375,,3.9511001110076895,858.3040161132812,,3.783989906311035,909.3729858398438,,3.94225001335144,225676992,,4321020
2017-01-19,899.072998046875,,3.860610008239746,904.614013671875,,3.928390026092529,884.3380126953125,,3.810760021209717,888.3350219726562,,3.841900110244751,105625000,,4090650
2017-01-20,895.0260009765625,,3.890010118484497,899.3980102539062,,3.909450054168701,887.0079956054688,,3.8430800437927246,898.1719970703125,,3.859179973602295,86728400,,3427180
2017-01-21,921.7890014648438,,3.904510021209717,927.3670043945312,,3.9186201095581055,895.5349731445312,,3.8907101154327393,895.5490112304688,,3.892570018768311,111158000,,2717700
2017-01-22,924.6729736328124,,3.842940092086792,937.5250244140624,,3.9173800945281982,897.5640258789062,,3.824280023574829,922.2050170898438,,3.902479887008667,116573000,,2630830
2017-01-23,921.0120239257812,,3.835760116577149,928.2659912109376,,3.862109899520874,916.7379760742188,,3.821850061416626,925.4990234375,,3.8561298847198486,73588600,,2725110
2017-01-24,892.68701171875,,3.786099910736084,924.14501953125,,3.841609954833984,892.2860107421875,,3.7842800617218018,910.677001953125,,3.835269927978516,111349000,,2629220
2017-01-25,901.5419921875,,3.7145299911499023,903.2520141601562,,3.802000045776367,891.68701171875,,3.688620090484619,891.9240112304688,,3.791330099105835,120831000,,6863540
2017-01-26,917.5859985351562,,3.834320068359375,919.3259887695312,,3.841720104217529,902.2239990234376,,3.7063798904418954,902.39501953125,,3.714440107345581,131958000,,5817220
2017-01-27,919.75,,3.85588002204895,923.2230224609376,,3.863909959793091,915.8460083007812,,3.8055899143218994,918.3590087890624,,3.840100049972534,125594000,,5049680
2017-01-28,921.5900268554688,,3.852950096130371,923.9110107421876,,3.8671600818634033,919.8109741210938,,3.8365299701690674,919.8109741210938,,3.853529930114746,68979600,,3305270
2017-01-29,919.4959716796876,,3.852099895477295,923.4180297851562,,3.85920000076294,919.1480102539062,,3.8383500576019287,922.0670166015624,,3.852440118789673,60851700,,2804420
2017-01-30,920.3820190429688,,4.021249771118164,923.0479736328124,,4.021249771118164,919.4739990234376,,3.855959892272949,920.1510009765624,,3.8562300205230713,78227296,,10192700
2017-01-31,970.4030151367188,,4.078639984130859,972.0189819335938,,4.100979804992676,920.958984375,,4.016499996185303,920.958984375,,4.016499996185303,164582000,,15799800
2017-02-01,989.0230102539062,,4.075329780578613,989.114013671875,,4.131659984588623,970.7420043945312,,4.030580043792725,970.9409790039062,,4.076039791107178,150110000,,7753930
2017-02-02,1011.7999877929688,,4.085269927978516,1013.52001953125,,4.090929985046387,983.2210083007812,,4.016940116882324,990.0009765625,,4.075150012969971,145820992,,5175450
2017-02-03,1029.9100341796875,,4.082560062408447,1033.8699951171875,,4.107349872589111,1008.7899780273438,,4.04019021987915,1011.4600219726562,,4.081630229949951,201278000,,8548470
2017-02-04,1042.9000244140625,,4.058000087738037,1045.9000244140625,,4.096560001373291,1015.1599731445312,,4.01545000076294,1031.3299560546875,,4.08450984954834,155064000,,6926300
2017-02-05,1027.3399658203125,,4.042920112609863,1043.6300048828125,,4.070479869842529,1022.3699951171876,,4.01885986328125,1043.52001953125,,4.065110206604004,114208000,,4635400
2017-02-06,1038.1500244140625,,4.044010162353516,1044.6400146484375,,4.079380035400391,1028.1600341796875,,4.040540218353272,1028.4000244140625,,4.057980060577393,111762000,,4972300
2017-02-07,1061.3499755859375,,4.040369987487793,1061.9300537109375,,4.078750133514404,1040.1400146484375,,4.0391998291015625,1040.1400146484375,,4.05348014831543,146007008,,6570650
2017-02-08,1063.0699462890625,,4.023169994354248,1078.969970703125,,4.080430030822754,1037.489990234375,,3.9704999923706055,1062.3199462890625,,4.049739837646484,201855008,,7016980
2017-02-09,994.3829956054688,,3.7985899448394775,1088.989990234375,,4.083059787750244,953.343994140625,,3.7139699459075928,1064.699951171875,,4.0296502113342285,407220000,,21297300
2017-02-10,988.6740112304688,,3.777209997177124,998.905029296875,,3.810879945755005,946.6909790039062,,3.698479890823364,995.6320190429688,,3.801090002059937,190452000,,7918280
2017-02-11,1004.4500122070312,,3.793100118637085,1009.2899780273438,,3.8045599460601807,982.8300170898438,,3.766979932785034,988.8980102539062,,3.7772200107574463,102261000,,3340840
2017-02-12,999.1810302734376,,3.76436996459961,1004.760009765625,,3.795870065689087,996.9210205078124,,3.745919942855835,1003.52001953125,,3.795870065689087,67530000,,2706320
2017-02-13,990.6420288085938,,3.7178900241851807,1002.0999755859376,,3.769479990005493,976.0020141601562,,3.703989982604981,998.885009765625,,3.768229961395264,100607000,,4721650
2017-02-14,1004.5499877929688,,3.7708001136779785,1011.510009765625,,3.773260116577149,986.4710083007812,,3.707129955291748,991.7349853515624,,3.715290069580078,137946000,,3994400
2017-02-15,1007.47998046875,,3.8092799186706543,1008.8400268554688,,3.816279888153076,1001.5800170898438,,3.7555999755859375,1006.2100219726562,,3.769180059432984,89759400,,2683590
2017-02-16,1027.43994140625,,3.786809921264648,1033.3699951171875,,3.819780111312866,1007.6500244140624,,3.779730081558228,1007.6500244140624,,3.796760082244873,122277000,,3991580
2017-02-17,1046.2099609375,,3.830359935760498,1053.1700439453125,,3.8394699096679688,1025.6400146484375,,3.774169921875,1026.1199951171875,,3.778379917144776,136474000,,4001350
2017-02-18,1054.4200439453125,,3.791029930114746,1061.0999755859375,,3.828000068664551,1046.9599609375,,3.7781999111175537,1049.2099609375,,3.828000068664551,99073504,,3209270
2017-02-19,1047.8699951171875,,3.762259960174561,1056.81005859375,,3.793639898300171,1043.4599609375,,3.744719982147217,1054.760009765625,,3.792579889297485,77423296,,2701490
2017-02-20,1079.97998046875,,3.767659902572632,1080.489990234375,,3.784440040588379,1041.68994140625,,3.749619960784912,1048.68994140625,,3.7686500549316406,109478000,,3128060
2017-02-21,1115.300048828125,,3.783279895782471,1117.25,,3.7977700233459473,1076.9300537109375,,3.757270097732544,1079.280029296875,,3.763619899749756,186868992,,4110740
2017-02-22,1117.43994140625,,3.805219888687134,1125.3900146484375,,3.841130018234253,1100.550048828125,,3.7811200618743896,1114.800048828125,,3.7875800132751465,136100000,,4547610
2017-02-23,1166.719970703125,,3.842950105667114,1176.6199951171875,,3.8472299575805664,1116.9599609375,,3.7963600158691406,1117.27001953125,,3.800040006637573,189454000,,4096480
2017-02-24,1173.6800537109375,,3.846719980239868,1200.3900146484375,,3.880130052566528,1131.9599609375,,3.816009998321533,1172.7099609375,,3.830919981002808,330759008,,6921090
2017-02-25,1143.8399658203125,,3.8261098861694336,1174.8499755859375,,3.859910011291504,1124.5899658203125,,3.8145599365234375,1170.4100341796875,,3.852220058441162,139960992,,3581200
2017-02-26,1165.199951171875,,3.8267199993133545,1167.469970703125,,3.8474199771881104,1130.199951171875,,3.7970399856567374,1144.27001953125,,3.815880060195923,116486000,,2688250
2017-02-27,1179.969970703125,,3.8027400970458975,1181.97998046875,,3.8291499614715576,1163.3800048828125,,3.7969799041748047,1163.780029296875,,3.813430070877075,131570000,,3766590
2017-02-28,1179.969970703125,,3.770989894866944,1193.25,,3.816279888153076,1171.8199462890625,,3.764139890670776,1180.719970703125,,3.803689956665039,184956000,,4045440
2017-03-01,1222.5,,3.7988998889923096,1222.5,,3.814409971237183,1179.68994140625,,3.7611899375915527,1180.0400390625,,3.773060083389282,229056992,,4405000
2017-03-02,1251.010009765625,,3.924230098724365,1262.1300048828125,,4.111030101776123,1215.6199951171875,,3.777740001678467,1224.6800537109375,,3.795289993286133,368275008,,9439480
2017-03-03,1274.989990234375,,3.920819997787476,1280.31005859375,,3.9966800212860103,1250.7099609375,,3.898020029067993,1250.7099609375,,3.9212899208068848,315739008,,7515680
2017-03-04,1255.1500244140625,,3.884000062942505,1279.4000244140625,,3.9224600791931152,1230.510009765625,,3.859260082244873,1277.4300537109375,,3.911910057067871,183270000,,3361400
2017-03-05,1267.1199951171875,,3.901560068130493,1267.2900390625,,3.901560068130493,1238.06005859375,,3.8363499641418457,1254.2900390625,,3.863100051879883,134127000,,2836910
2017-03-06,1272.8299560546875,,3.9214000701904297,1276.0,,3.9265999794006343,1264.5999755859375,,3.862149953842163,1267.469970703125,,3.87224006652832,153656992,,4393810
2017-03-07,1223.5400390625,,3.821480035781861,1275.550048828125,,3.909260034561157,1204.800048828125,,3.801350116729736,1273.2099609375,,3.894040107727051,291256000,,5619560
2017-03-08,1150.0,,3.776000022888184,1232.1600341796875,,3.817270040512085,1148.0799560546875,,3.746560096740722,1223.22998046875,,3.80757999420166,332603008,,4594400
2017-03-09,1188.489990234375,,3.8384199142456055,1197.4599609375,,3.844470024108887,1141.22998046875,,3.762809991836548,1150.3499755859375,,3.766390085220337,212283008,,3092100
2017-03-10,1116.719970703125,,3.7521700859069824,1270.469970703125,,3.879420042037964,1077.25,,3.729480028152466,1189.3599853515625,,3.828279972076416,563795968,,7090150
2017-03-11,1175.8299560546875,,3.79800009727478,1193.8299560546875,,3.8366000652313232,1116.3199462890625,,3.7501299381256095,1116.3199462890625,,3.758800029754639,283320000,,3463740
2017-03-12,1221.3800048828125,,3.8425700664520255,1226.97998046875,,3.861040115356445,1175.3599853515625,,3.784250020980835,1176.6199951171875,,3.786600112915039,227176000,,3373750
2017-03-13,1231.9200439453125,,4.170539855957031,1237.3699951171875,,4.245510101318359,1217.030029296875,,3.832420110702514,1221.780029296875,,3.847440004348755,380276992,,22439100
2017-03-14,1240.0,,4.055190086364746,1244.81005859375,,4.173810005187988,1220.719970703125,,4.005710124969482,1232.1600341796875,,4.173810005187988,245306000,,7928910
2017-03-15,1249.6099853515625,,4.16087007522583,1251.6099853515625,,4.180399894714356,1239.75,,4.002480030059815,1240.1600341796875,,4.046860218048096,297804992,,6571900
2017-03-16,1187.81005859375,,4.237100124359131,1257.97998046875,,4.383709907531738,1152.43994140625,,4.100550174713135,1251.3299560546875,,4.14730978012085,638568000,,12755200
2017-03-17,1100.22998046875,,4.055099964141846,1180.1600341796875,,4.233170032501221,1099.5699462890625,,4.0368499755859375,1180.1600341796875,,4.233170032501221,706598976,,11109600
2017-03-18,973.8179931640624,,3.9676198959350586,1114.0699462890625,,4.15746021270752,957.655029296875,,3.86067008972168,1099.68994140625,,4.040520191192627,621302016,,12199700
2017-03-19,1036.739990234375,,3.956409931182861,1069.9100341796875,,4.0271100997924805,976.72998046875,,3.8998498916625977,976.72998046875,,3.9565000534057617,406648000,,6013050
2017-03-20,1054.22998046875,,4.0333099365234375,1063.030029296875,,4.045420169830322,1036.6800537109375,,3.889950037002564,1037.239990234375,,3.9504799842834473,286529984,,4068240
2017-03-21,1120.5400390625,,4.009220123291016,1122.4300537109375,,4.041059970855713,1055.3599853515625,,3.9819300174713135,1055.3599853515625,,4.036369800567627,337391008,,4970080
2017-03-22,1049.1400146484375,,3.936490058898926,1120.6500244140625,,4.007050037384033,1014.2100219726562,,3.893549919128418,1120.6500244140625,,3.987349987030029,380840992,,5949960
2017-03-23,1038.5899658203125,,3.980030059814453,1058.010009765625,,4.002490043640137,1028.9300537109375,,3.922139883041382,1050.050048828125,,3.931740045547485,248540000,,3354160
2017-03-24,937.52001953125,,4.083960056304932,1040.469970703125,,4.13070011138916,934.3579711914062,,3.938410043716431,1038.449951171875,,3.973069906234741,491038016,,12524300
2017-03-25,972.7789916992188,,4.070620059967041,975.760986328125,,4.118919849395752,903.7130126953124,,3.967439889907837,936.5399780273438,,4.073470115661621,435803008,,7904680
2017-03-26,966.7249755859376,,4.060739994049072,1007.9600219726562,,4.09876012802124,954.1859741210938,,4.027090072631836,974.0150146484376,,4.066150188446045,303668000,,3911060
2017-03-27,1045.77001953125,,4.07528018951416,1046.4000244140625,,4.14346981048584,971.9840087890624,,4.043580055236816,972.0549926757812,,4.066390037536621,372535008,,5162690
2017-03-28,1047.1500244140625,,4.155680179595947,1064.6500244140625,,4.177149772644043,1027.72998046875,,4.060359954833984,1044.5799560546875,,4.069680213928223,326332000,,4297870
2017-03-29,1039.969970703125,,4.1859002113342285,1055.1300048828125,,4.202010154724121,1015.8800048828124,,4.093910217285156,1046.0799560546875,,4.142370223999023,298457984,,8479960
2017-03-30,1026.4300537109375,,6.980629920959473,1049.2900390625,,7.044079780578613,1020.0399780273438,,4.145120143890381,1042.2099609375,,4.178909778594971,352968992,,191251008
2017-03-31,1071.7900390625,,6.667059898376465,1074.9200439453125,,7.074540138244629,1026.6400146484375,,5.8548197746276855,1026.6400146484375,,7.018730163574219,447287008,,98922600
2017-04-01,1080.5,,6.883520126342773,1091.719970703125,,6.984220027923584,1061.0899658203125,,6.3110198974609375,1071.7099609375,,6.653160095214844,289633984,,57711700
2017-04-02,1102.1700439453125,,7.744500160217285,1107.5899658203125,,7.944149971008301,1075.449951171875,,6.648819923400879,1080.6099853515625,,6.862919807434082,514187008,,88560400
2017-04-03,1143.81005859375,,8.070579528808594,1151.739990234375,,8.63582992553711,1102.949951171875,,7.242119789123535,1102.949951171875,,7.744619846343994,580444032,,114179000
2017-04-04,1133.25,,8.289360046386719,1156.43994140625,,8.962369918823242,1120.52001953125,,7.526430130004883,1145.52001953125,,8.118430137634277,436310016,,129208000
2017-04-05,1124.780029296875,,11.093999862670898,1135.0899658203125,,11.422499656677246,1113.6300048828125,,7.961209774017334,1134.1400146484375,,8.24728012084961,414784000,,217834000
2017-04-06,1182.6800537109375,,10.251700401306152,1188.3699951171875,,11.453800201416016,1125.81005859375,,9.66454029083252,1125.81005859375,,11.12310028076172,511222016,,194300000
2017-04-07,1176.9000244140625,,9.371560096740724,1186.5799560546875,,10.56029987335205,1163.3900146484375,,9.190919876098633,1178.93994140625,,10.22350025177002,317022016,,94765600
2017-04-08,1175.949951171875,,9.916210174560549,1184.97998046875,,10.351200103759766,1162.5799560546875,,9.331339836120604,1172.6500244140625,,9.336039543151855,209312000,,58489100
2017-04-09,1187.8699951171875,,8.709850311279297,1197.2099609375,,10.012299537658691,1171.8599853515625,,8.427260398864746,1176.5699462890625,,9.888790130615234,242343008,,90963296
2017-04-10,1187.1300048828125,,8.91703987121582,1190.3399658203125,,9.20125961303711,1179.0400390625,,8.185079574584961,1187.300048828125,,8.720999717712402,215883008,,74425696
2017-04-11,1205.010009765625,,8.853830337524414,1208.0699462890625,,9.275870323181152,1187.4599609375,,8.663229942321777,1187.4599609375,,8.911620140075684,216182000,,50700000
2017-04-12,1200.3699951171875,,10.785599708557127,1207.1400146484375,,11.061599731445312,1196.760009765625,,8.831009864807129,1204.81005859375,,8.831009864807129,288702016,,159255008
2017-04-13,1169.280029296875,,10.149499893188477,1205.8900146484375,,10.772199630737305,1156.43994140625,,9.931879997253418,1201.02001953125,,10.764399528503418,351968992,,64187400
2017-04-14,1167.5400390625,,10.390000343322754,1190.800048828125,,10.506199836730955,1159.7900390625,,9.682680130004885,1170.3299560546875,,10.130900382995604,254827008,,61137000
2017-04-15,1172.52001953125,,10.794599533081056,1188.0,,11.002099990844728,1164.9599609375,,10.19789981842041,1167.300048828125,,10.342100143432615,203559008,,47922000
2017-04-16,1182.93994140625,,10.714900016784668,1187.219970703125,,10.90369987487793,1172.6099853515625,,10.66510009765625,1172.6099853515625,,10.74549961090088,183231008,,24321400
2017-04-17,1193.9100341796875,,10.421600341796877,1194.9000244140625,,11.179800033569336,1172.6500244140625,,10.387800216674805,1183.25,,10.59570026397705,253206000,,104055000
2017-04-18,1211.6700439453125,,10.32009983062744,1217.5699462890625,,10.94219970703125,1193.77001953125,,9.971209526062012,1193.77001953125,,10.418899536132812,270524000,,83183296
2017-04-19,1210.2900390625,,9.658080101013184,1215.510009765625,,10.34749984741211,1205.0799560546875,,9.589019775390623,1212.1300048828125,,10.313799858093262,288060992,,55784900
2017-04-20,1229.0799560546875,,10.33489990234375,1240.7900390625,,10.66349983215332,1208.4100341796875,,9.588919639587402,1211.0799560546875,,9.634750366210938,315108000,,55828300
2017-04-21,1222.050048828125,,11.227800369262695,1235.93994140625,,11.536700248718262,1215.56005859375,,10.162699699401855,1229.4200439453125,,10.291500091552734,272167008,,99012200
2017-04-22,1231.7099609375,,13.064599990844728,1235.56005859375,,13.06820011138916,1208.469970703125,,11.107399940490724,1222.7099609375,,11.176600456237791,249320000,,158914000
2017-04-23,1207.2099609375,,13.93910026550293,1232.199951171875,,14.406299591064451,1203.93994140625,,12.953800201416016,1231.9200439453125,,13.065299987792969,258951008,,198452000
2017-04-24,1250.1500244140625,,14.965499877929688,1250.93994140625,,14.965499877929688,1209.6300048828125,,13.331299781799316,1209.6300048828125,,13.96399974822998,235806000,,60177200
